Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Main, yellow onion, light brown sugar, garlic cloves, scallions, red pepper flakes, gluten, sesame oil, applesauce, ginger, boneless skinless chicken breasts, sesame seeds, 0.75
Main, sesame oil, gluten, garlic cloves, ginger, light brown sugar, yellow onion, applesauce, red pepper flakes, boneless skinless chicken breasts, scallions, sesame seeds, 0.75
Main, ginger, yellow onion, scallions, sesame oil, sesame seeds, gluten, light brown sugar, garlic cloves, boneless skinless chicken breasts, applesauce, red pepper flakes, 0.75
Main, light brown sugar, applesauce, ginger, garlic cloves, red pepper flakes, gluten, yellow onion, sesame oil, boneless skinless chicken breasts, scallions, sesame seeds, 0.75
Main, garlic cloves, boneless skinless chicken breasts, sesame oil, scallions, sesame seeds, yellow onion, applesauce, ginger, light brown sugar, gluten, red pepper flakes, 0.75
Main, red pepper flakes, garlic cloves, light brown sugar, applesauce, yellow onion, sesame oil, scallions, boneless skinless chicken breasts, gluten, sesame seeds, ginger, 0.75
Main, sesame seeds, applesauce, garlic cloves, yellow onion, red pepper flakes, boneless skinless chicken breasts, light brown sugar, gluten, ginger, scallions, sesame oil, 0.75
Main, scallions, sesame oil, garlic cloves, applesauce, yellow onion, red pepper flakes, sesame seeds, gluten, ginger, light brown sugar, boneless skinless chicken breasts, 0.75
Main, skinless chicken breasts, black pepper, marinara sauce, kosher salt, italian seasoning, Italian cheese blend, fresh basil, bread, null, null, null, 0.75
Main, italian seasoning, skinless chicken breasts, fresh basil, Italian cheese blend, bread, marinara sauce, kosher salt, black pepper, null, null, null, 0.75
Main, kosher salt, bread, fresh basil, skinless chicken breasts, marinara sauce, black pepper, Italian cheese blend, italian seasoning, null, null, null, 0.75
Main, black pepper, italian seasoning, bread, marinara sauce, skinless chicken breasts, fresh basil, Italian cheese blend, kosher salt, null, null, null, 0.75
Main, marinara sauce, kosher salt, bread, italian seasoning, Italian cheese blend, fresh basil, black pepper, skinless chicken breasts, null, null, null, 0.75
Main, fresh basil, marinara sauce, black pepper, Italian cheese blend, skinless chicken breasts, italian seasoning, kosher salt, bread, null, null, null, 0.75
Main, bread, kosher salt, italian seasoning, Italian cheese blend, black pepper, fresh basil, skinless chicken breasts, marinara sauce, null, null, null, 0.75
Main, Italian cheese blend, marinara sauce, italian seasoning, skinless chicken breasts, kosher salt, fresh basil, bread, black pepper, null, null, null, 0.75
Main, cooked chicken, bread, celery, salt, mayonnaise, onions, pepper, null, null, null, null, 0.5
Main, celery, bread, pepper, salt, mayonnaise, onions, cooked chicken, null, null, null, null, 0.5
Main, onions, mayonnaise, pepper, bread, salt, celery, cooked chicken, null, null, null, null, 0.5
Main, mayonnaise, pepper, celery, salt, onions, bread, cooked chicken, null, null, null, null, 0.5
Main, salt, mayonnaise, onions, celery, bread, cooked chicken, pepper, null, null, null, null, 0.5
Main, pepper, bread, salt, onions, celery, mayonnaise, cooked chicken, null, null, null, null, 0.5
Main, bread, onions, celery, pepper, salt, mayonnaise, cooked chicken, null, null, null, null, 0.5
Main, boneless chicken breast, parsley, onions, celery ribs, mayonnaise, chicken, null, null, null, null, null, 0.75
Main, chicken, mayonnaise, onions, celery ribs, boneless chicken breast, parsley, null, null, null, null, null, 0.75
Main, onions, chicken, parsley, boneless chicken breast, celery ribs, mayonnaise, null, null, null, null, null, 0.75
Main, parsley, chicken, mayonnaise, boneless chicken breast, celery ribs, onions, null, null, null, null, null, 0.75
Main, celery ribs, parsley, chicken, boneless chicken breast, onions, mayonnaise, null, null, null, null, null, 0.75
Main, mayonnaise, celery ribs, chicken, onions, boneless chicken breast, parsley, null, null, null, null, null, 0.75
Main, taco seasoning, lime juice, skinless chicken breasts, null, null, null, null, null, null, null, null, 0.75
Main, lime juice, taco seasoning, skinless chicken breasts, null, null, null, null, null, null, null, null, 0.75
Main, skinless chicken breasts, lime juice, taco seasoning, null, null, null, null, null, null, null, null, 0.75
Main, crumbs, chicken drumsticks, freshly ground black pepper, salt, butter, null, null, null, null, null, null, 0.75
Main, salt, chicken drumsticks, freshly ground black pepper, butter, crumbs, null, null, null, null, null, null, 0.75
Main, freshly ground black pepper, crumbs, salt, butter, chicken drumsticks, null, null, null, null, null, null, 0.75
Main, butter, salt, chicken drumsticks, crumbs, freshly ground black pepper, null, null, null, null, null, null, 0.75
Main, chicken drumsticks, freshly ground black pepper, crumbs, butter, salt, null, null, null, null, null, null, 0.75
Main, chicken, fresh thyme, shallots, sea salt, grapeseed oil, peaches, null, null, null, null, null, 1.0
Main, grapeseed oil, sea salt, shallots, peaches, fresh thyme, chicken, null, null, null, null, null, 1.0
Main, sea salt, fresh thyme, peaches, shallots, grapeseed oil, chicken, null, null, null, null, null, 1.0
Main, peaches, grapeseed oil, chicken, sea salt, fresh thyme, shallots, null, null, null, null, null, 1.0
Main, shallots, sea salt, grapeseed oil, chicken, fresh thyme, peaches, null, null, null, null, null, 1.0
Main, fresh thyme, peaches, grapeseed oil, shallots, sea salt, chicken, null, null, null, null, null, 1.0
Main, chicken, ground black pepper, butter, salt, garlic, null, null, null, null, null, null, 0.75
Main, garlic, ground black pepper, butter, chicken, salt, null, null, null, null, null, null, 0.75
Main, butter, salt, garlic, ground black pepper, chicken, null, null, null, null, null, null, 0.75
Main, ground black pepper, chicken, garlic, salt, butter, null, null, null, null, null, null, 0.75
Main, salt, ground black pepper, butter, chicken, garlic, null, null, null, null, null, null, 0.75
Main, chicken, lemon, fresh herbs, ground black pepper, kosher salt, olive oil, null, null, null, null, null, 1.0
Main, kosher salt, lemon, fresh herbs, olive oil, chicken, ground black pepper, null, null, null, null, null, 1.0
Main, ground black pepper, fresh herbs, kosher salt, lemon, chicken, olive oil, null, null, null, null, null, 1.0
Main, lemon, kosher salt, fresh herbs, ground black pepper, olive oil, chicken, null, null, null, null, null, 1.0
Main, fresh herbs, ground black pepper, lemon, chicken, kosher salt, olive oil, null, null, null, null, null, 1.0
Main, olive oil, lemon, fresh herbs, kosher salt, ground black pepper, chicken, null, null, null, null, null, 1.0
Main, boneless skinless chicken thighs, jack cheese, onions, enchilada sauce, green chilies, corn tortillas, green onions, null, null, null, null, 0.75
Main, enchilada sauce, jack cheese, onions, corn tortillas, green chilies, boneless skinless chicken thighs, green onions, null, null, null, null, 0.75
Main, onions, green onions, boneless skinless chicken thighs, enchilada sauce, jack cheese, corn tortillas, green chilies, null, null, null, null, 0.75
Main, green chilies, enchilada sauce, corn tortillas, jack cheese, green onions, boneless skinless chicken thighs, onions, null, null, null, null, 0.75
Main, corn tortillas, jack cheese, green chilies, boneless skinless chicken thighs, enchilada sauce, green onions, onions, null, null, null, null, 0.75
Main, jack cheese, green onions, enchilada sauce, corn tortillas, green chilies, onions, boneless skinless chicken thighs, null, null, null, null, 0.75
Main, green onions, boneless skinless chicken thighs, enchilada sauce, corn tortillas, onions, green chilies, jack cheese, null, null, null, null, 0.75
Main, eggs, shredded cheddar cheese, bacon bits, potatoes, chicken fingers, panko, null, null, null, null, null, 0.5
Main, panko, bacon bits, eggs, potatoes, shredded cheddar cheese, chicken fingers, null, null, null, null, null, 0.5
Main, shredded cheddar cheese, panko, bacon bits, eggs, potatoes, chicken fingers, null, null, null, null, null, 0.5
Main, bacon bits, potatoes, chicken fingers, eggs, shredded cheddar cheese, panko, null, null, null, null, null, 0.5
Main, chicken fingers, potatoes, panko, bacon bits, shredded cheddar cheese, eggs, null, null, null, null, null, 0.5
Main, potatoes, shredded cheddar cheese, eggs, chicken fingers, bacon bits, panko, null, null, null, null, null, 0.5
Main, balsamic vinegar, salt, freshly ground black pepper, extra-virgin olive oil, garlic, basil, boneless skinless chicken breasts, onions, cherry tomatoes, null, null, 0.75
Main, boneless skinless chicken breasts, garlic, cherry tomatoes, basil, freshly ground black pepper, balsamic vinegar, onions, salt, extra-virgin olive oil, null, null, 0.75
Main, extra-virgin olive oil, freshly ground black pepper, cherry tomatoes, boneless skinless chicken breasts, basil, garlic, onions, balsamic vinegar, salt, null, null, 0.75
Main, salt, cherry tomatoes, garlic, onions, extra-virgin olive oil, basil, freshly ground black pepper, boneless skinless chicken breasts, balsamic vinegar, null, null, 0.75
Main, freshly ground black pepper, basil, boneless skinless chicken breasts, garlic, extra-virgin olive oil, balsamic vinegar, onions, cherry tomatoes, salt, null, null, 0.75
Main, cherry tomatoes, balsamic vinegar, extra-virgin olive oil, basil, boneless skinless chicken breasts, salt, onions, freshly ground black pepper, garlic, null, null, 0.75
Main, garlic, balsamic vinegar, salt, boneless skinless chicken breasts, extra-virgin olive oil, cherry tomatoes, basil, onions, freshly ground black pepper, null, null, 0.75
Main, onions, freshly ground black pepper, basil, balsamic vinegar, cherry tomatoes, extra-virgin olive oil, salt, boneless skinless chicken breasts, garlic, null, null, 0.75
Main, basil, freshly ground black pepper, onions, salt, garlic, extra-virgin olive oil, cherry tomatoes, balsamic vinegar, boneless skinless chicken breasts, null, null, 0.75
Main, chicken breasts, cooking spray, butter, grated parmesan cheese, reduced fat mozzarella, marinara sauce, seasoned bread crumbs, null, null, null, null, 0.75
Main, seasoned bread crumbs, reduced fat mozzarella, cooking spray, marinara sauce, chicken breasts, grated parmesan cheese, butter, null, null, null, null, 0.75
Main, grated parmesan cheese, seasoned bread crumbs, marinara sauce, butter, cooking spray, reduced fat mozzarella, chicken breasts, null, null, null, null, 0.75
Main, butter, marinara sauce, grated parmesan cheese, cooking spray, chicken breasts, reduced fat mozzarella, seasoned bread crumbs, null, null, null, null, 0.75
Main, reduced fat mozzarella, butter, cooking spray, seasoned bread crumbs, chicken breasts, marinara sauce, grated parmesan cheese, null, null, null, null, 0.75
Main, marinara sauce, seasoned bread crumbs, cooking spray, chicken breasts, reduced fat mozzarella, grated parmesan cheese, butter, null, null, null, null, 0.75
Main, cooking spray, reduced fat mozzarella, marinara sauce, seasoned bread crumbs, grated parmesan cheese, chicken breasts, butter, null, null, null, null, 0.75
Main, butter, cream of chicken soup, flour, skinless chicken breasts, onions, refrigerated biscuits, null, null, null, null, null, 0.75
Main, skinless chicken breasts, cream of chicken soup, butter, onions, flour, refrigerated biscuits, null, null, null, null, null, 0.75
Main, onions, skinless chicken breasts, butter, flour, cream of chicken soup, refrigerated biscuits, null, null, null, null, null, 0.75
Main, cream of chicken soup, butter, flour, onions, skinless chicken breasts, refrigerated biscuits, null, null, null, null, null, 0.75
Main, refrigerated biscuits, butter, cream of chicken soup, onions, flour, skinless chicken breasts, null, null, null, null, null, 0.75
Main, flour, skinless chicken breasts, onions, cream of chicken soup, butter, refrigerated biscuits, null, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, cooked rice, teriyaki sauce, coconut oil, null, null, null, null, null, null, null, 0.75
Main, teriyaki sauce, coconut oil, boneless skinless chicken breasts, cooked rice, null, null, null, null, null, null, null, 0.75
Main, coconut oil, cooked rice, teriyaki sauce, boneless skinless chicken breasts, null, null, null, null, null, null, null, 0.75
Main, cooked rice, teriyaki sauce, coconut oil, boneless skinless chicken breasts, null, null, null, null, null, null, null, 0.75
Main, boneless skinless chicken breasts, Italian style breadcrumbs, panko, olive oil spray, olive oil, kosher salt, grated parmesan cheese, null, null, null, null, 0.75
Main, kosher salt, olive oil spray, Italian style breadcrumbs, olive oil, panko, grated parmesan cheese, boneless skinless chicken breasts, null, null, null, null, 0.75
Main, olive oil, grated parmesan cheese, kosher salt, boneless skinless chicken breasts, Italian style breadcrumbs, panko, olive oil spray, null, null, null, null, 0.75
Main, Italian style breadcrumbs, olive oil, boneless skinless chicken breasts, panko, olive oil spray, grated parmesan cheese, kosher salt, null, null, null, null, 0.75
Main, panko, kosher salt, olive oil spray, grated parmesan cheese, boneless skinless chicken breasts, Italian style breadcrumbs, olive oil, null, null, null, null, 0.75
