Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, cocoa powder, pure vanilla extract, sweetener, rolled oats, salt, milk, chocolate chips, bananas, null, null, null, 0.75
Dessert, salt, bananas, milk, cocoa powder, chocolate chips, rolled oats, pure vanilla extract, sweetener, null, null, null, 0.75
Dessert, pure vanilla extract, milk, cocoa powder, sweetener, rolled oats, chocolate chips, salt, bananas, null, null, null, 0.75
Dessert, sweetener, rolled oats, pure vanilla extract, bananas, milk, cocoa powder, chocolate chips, salt, null, null, null, 0.75
Dessert, chocolate chips, cocoa powder, bananas, milk, rolled oats, pure vanilla extract, sweetener, salt, null, null, null, 0.75
Dessert, cinnamon biscuits, walnuts, sugar, chocolate chips, ricotta cheese, cream cheese, vanilla, null, null, null, null, 0.75
Dessert, cream cheese, cinnamon biscuits, sugar, walnuts, ricotta cheese, chocolate chips, vanilla, null, null, null, null, 0.75
Dessert, ricotta cheese, vanilla, chocolate chips, sugar, cinnamon biscuits, walnuts, cream cheese, null, null, null, null, 0.75
Dessert, sugar, ricotta cheese, vanilla, cinnamon biscuits, chocolate chips, walnuts, cream cheese, null, null, null, null, 0.75
Dessert, vanilla, walnuts, chocolate chips, sugar, cream cheese, cinnamon biscuits, ricotta cheese, null, null, null, null, 0.75
Dessert, chocolate chips, sugar, walnuts, cinnamon biscuits, cream cheese, vanilla, ricotta cheese, null, null, null, null, 0.75
Dessert, walnuts, cream cheese, ricotta cheese, cinnamon biscuits, vanilla, sugar, chocolate chips, null, null, null, null, 0.75
Dessert, all-purpose flour, sugar, corn starch, bananas, salt, brown sugar, chocolate chips, baking soda, vanilla extract, unsalted butter, null, 0.75
Dessert, baking soda, bananas, all-purpose flour, unsalted butter, vanilla extract, corn starch, salt, chocolate chips, sugar, brown sugar, null, 0.75
Dessert, corn starch, chocolate chips, bananas, unsalted butter, baking soda, salt, brown sugar, all-purpose flour, sugar, vanilla extract, null, 0.75
Dessert, salt, corn starch, unsalted butter, baking soda, all-purpose flour, vanilla extract, chocolate chips, brown sugar, sugar, bananas, null, 0.75
Dessert, unsalted butter, baking soda, sugar, vanilla extract, all-purpose flour, salt, brown sugar, corn starch, bananas, chocolate chips, null, 0.75
Dessert, bananas, baking soda, brown sugar, all-purpose flour, chocolate chips, salt, corn starch, unsalted butter, sugar, vanilla extract, null, 0.75
Dessert, brown sugar, chocolate chips, bananas, salt, vanilla extract, baking soda, all-purpose flour, unsalted butter, corn starch, sugar, null, 0.75
Dessert, sugar, baking soda, unsalted butter, all-purpose flour, corn starch, chocolate chips, vanilla extract, salt, brown sugar, bananas, null, 0.75
Dessert, vanilla extract, all-purpose flour, corn starch, unsalted butter, bananas, brown sugar, chocolate chips, sugar, salt, baking soda, null, 0.75
Dessert, chocolate chips, salt, brown sugar, vanilla extract, bananas, unsalted butter, all-purpose flour, sugar, baking soda, corn starch, null, 0.75
Dessert, sweet potatoes, protein powder, medjool date, cocoa powder, almond butter, bananas, unsweetened vanilla almond milk, null, null, null, null, 0.75
Dessert, bananas, protein powder, unsweetened vanilla almond milk, medjool date, almond butter, sweet potatoes, cocoa powder, null, null, null, null, 0.75
Dessert, medjool date, bananas, almond butter, unsweetened vanilla almond milk, protein powder, cocoa powder, sweet potatoes, null, null, null, null, 0.75
Dessert, cocoa powder, sweet potatoes, unsweetened vanilla almond milk, medjool date, protein powder, bananas, almond butter, null, null, null, null, 0.75
Dessert, unsweetened vanilla almond milk, medjool date, protein powder, bananas, sweet potatoes, cocoa powder, almond butter, null, null, null, null, 0.75
Dessert, almond butter, cocoa powder, medjool date, bananas, protein powder, sweet potatoes, unsweetened vanilla almond milk, null, null, null, null, 0.75
Dessert, protein powder, cocoa powder, medjool date, unsweetened vanilla almond milk, bananas, almond butter, sweet potatoes, null, null, null, null, 0.75
Dessert, unsalted butter, pure vanilla extract, walnuts, flour, granulated sugar, salt, large eggs, unsweetened cocoa powder, null, null, null, 0.75
Dessert, granulated sugar, unsalted butter, unsweetened cocoa powder, walnuts, salt, large eggs, flour, pure vanilla extract, null, null, null, 0.75
Dessert, unsweetened cocoa powder, flour, pure vanilla extract, large eggs, walnuts, salt, granulated sugar, unsalted butter, null, null, null, 0.75
Dessert, salt, granulated sugar, large eggs, unsalted butter, unsweetened cocoa powder, walnuts, pure vanilla extract, flour, null, null, null, 0.75
Dessert, pure vanilla extract, walnuts, large eggs, unsalted butter, granulated sugar, unsweetened cocoa powder, flour, salt, null, null, null, 0.75
Dessert, large eggs, pure vanilla extract, unsalted butter, salt, granulated sugar, walnuts, flour, unsweetened cocoa powder, null, null, null, 0.75
Dessert, flour, unsweetened cocoa powder, walnuts, unsalted butter, large eggs, granulated sugar, pure vanilla extract, salt, null, null, null, 0.75
Dessert, walnuts, granulated sugar, unsweetened cocoa powder, salt, flour, large eggs, pure vanilla extract, unsalted butter, null, null, null, 0.75
Dessert, almond meal, cocoa powder, pure maple syrup, coconut oil, sea salt, natural peanut butter, null, null, null, null, null, 0.75
Dessert, cocoa powder, coconut oil, natural peanut butter, pure maple syrup, sea salt, almond meal, null, null, null, null, null, 0.75
Dessert, pure maple syrup, coconut oil, natural peanut butter, almond meal, sea salt, cocoa powder, null, null, null, null, null, 0.75
Dessert, coconut oil, sea salt, natural peanut butter, almond meal, cocoa powder, pure maple syrup, null, null, null, null, null, 0.75
Dessert, sea salt, natural peanut butter, cocoa powder, almond meal, coconut oil, pure maple syrup, null, null, null, null, null, 0.75
Dessert, natural peanut butter, cocoa powder, coconut oil, sea salt, pure maple syrup, almond meal, null, null, null, null, null, 0.75
Dessert, all-purpose flour, unsweetened cocoa powder, large eggs, butter, baking soda, granulated white sugar, vanilla extract, buttermilk, salt, coffee, null, 0.75
Dessert, granulated white sugar, butter, vanilla extract, salt, large eggs, buttermilk, all-purpose flour, unsweetened cocoa powder, baking soda, coffee, null, 0.75
Dessert, unsweetened cocoa powder, butter, baking soda, large eggs, all-purpose flour, granulated white sugar, buttermilk, coffee, salt, vanilla extract, null, 0.75
Dessert, baking soda, granulated white sugar, unsweetened cocoa powder, butter, all-purpose flour, vanilla extract, coffee, large eggs, salt, buttermilk, null, 0.75
Dessert, salt, all-purpose flour, butter, granulated white sugar, large eggs, buttermilk, coffee, baking soda, vanilla extract, unsweetened cocoa powder, null, 0.75
Dessert, large eggs, salt, all-purpose flour, buttermilk, butter, granulated white sugar, baking soda, vanilla extract, unsweetened cocoa powder, coffee, null, 0.75
Dessert, buttermilk, all-purpose flour, vanilla extract, granulated white sugar, unsweetened cocoa powder, butter, large eggs, salt, coffee, baking soda, null, 0.75
Dessert, butter, large eggs, baking soda, buttermilk, unsweetened cocoa powder, vanilla extract, all-purpose flour, granulated white sugar, salt, coffee, null, 0.75
Dessert, vanilla extract, baking soda, unsweetened cocoa powder, butter, granulated white sugar, salt, large eggs, buttermilk, all-purpose flour, coffee, null, 0.75
Dessert, coffee, buttermilk, large eggs, granulated white sugar, vanilla extract, baking soda, butter, all-purpose flour, salt, unsweetened cocoa powder, null, 0.75
Dessert, heavy whipping cream, sweetened condensed milk, cocoa, brownie chunks, semisweet chocolate chunks, null, null, null, null, null, null, 0.75
Dessert, sweetened condensed milk, heavy whipping cream, semisweet chocolate chunks, cocoa, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, cocoa, heavy whipping cream, semisweet chocolate chunks, sweetened condensed milk, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, brownie chunks, sweetened condensed milk, heavy whipping cream, cocoa, semisweet chocolate chunks, null, null, null, null, null, null, 0.75
Dessert, semisweet chocolate chunks, cocoa, sweetened condensed milk, heavy whipping cream, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, butter, flour, cocoa powder, vanilla, salt, water, white sugar, null, null, null, null, 0.75
Dessert, water, flour, cocoa powder, white sugar, salt, vanilla, butter, null, null, null, null, 0.75
Dessert, vanilla, salt, water, flour, cocoa powder, butter, white sugar, null, null, null, null, 0.75
Dessert, salt, white sugar, butter, flour, cocoa powder, vanilla, water, null, null, null, null, 0.75
Dessert, white sugar, butter, salt, water, flour, cocoa powder, vanilla, null, null, null, null, 0.75
Dessert, cocoa powder, butter, white sugar, water, flour, salt, vanilla, null, null, null, null, 0.75
Dessert, flour, white sugar, cocoa powder, vanilla, salt, water, butter, null, null, null, null, 0.75
Dessert, greek yogurt, vanilla extract, unsweetened cocoa powder, dark chocolate chips, maple syrup, null, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, maple syrup, dark chocolate chips, vanilla extract, greek yogurt, null, null, null, null, null, null, 0.75
Dessert, maple syrup, greek yogurt, dark chocolate chips, unsweetened cocoa powder, vanilla extract, null, null, null, null, null, null, 0.75
Dessert, vanilla extract, greek yogurt, unsweetened cocoa powder, maple syrup, dark chocolate chips, null, null, null, null, null, null, 0.75
Dessert, dark chocolate chips, vanilla extract, unsweetened cocoa powder, greek yogurt, maple syrup, null, null, null, null, null, null, 0.75
Dessert, milk, sugar, mini marshmallows, vanilla extract, cocoa, null, null, null, null, null, null, 0.75
Dessert, sugar, milk, vanilla extract, mini marshmallows, cocoa, null, null, null, null, null, null, 0.75
Dessert, cocoa, milk, mini marshmallows, sugar, vanilla extract, null, null, null, null, null, null, 0.75
Dessert, mini marshmallows, vanilla extract, cocoa, sugar, milk, null, null, null, null, null, null, 0.75
Dessert, vanilla extract, mini marshmallows, cocoa, sugar, milk, null, null, null, null, null, null, 0.75
Dessert, walnuts, bananas, raw cacao, almond butter, medjool date, raw honey, null, null, null, null, null, 0.5
Dessert, bananas, walnuts, almond butter, medjool date, raw honey, raw cacao, null, null, null, null, null, 0.5
Dessert, medjool date, bananas, walnuts, raw honey, raw cacao, almond butter, null, null, null, null, null, 0.5
Dessert, almond butter, raw cacao, medjool date, bananas, raw honey, walnuts, null, null, null, null, null, 0.5
Dessert, raw honey, medjool date, walnuts, raw cacao, almond butter, bananas, null, null, null, null, null, 0.5
Dessert, raw cacao, bananas, raw honey, walnuts, almond butter, medjool date, null, null, null, null, null, 0.5
Dessert, coconut milk, bananas, cocoa powder, vanilla extract, ice cubes, null, null, null, null, null, null, 0.5
Dessert, bananas, coconut milk, cocoa powder, ice cubes, vanilla extract, null, null, null, null, null, null, 0.5
Dessert, ice cubes, vanilla extract, cocoa powder, bananas, coconut milk, null, null, null, null, null, null, 0.5
Dessert, cocoa powder, bananas, ice cubes, vanilla extract, coconut milk, null, null, null, null, null, null, 0.5
Dessert, vanilla extract, coconut milk, bananas, ice cubes, cocoa powder, null, null, null, null, null, null, 0.5
Dessert, cocoa powder, brown sugar, heavy cream, whole milk, vanilla, null, null, null, null, null, null, 1.0
Dessert, brown sugar, cocoa powder, heavy cream, whole milk, vanilla, null, null, null, null, null, null, 1.0
Dessert, whole milk, vanilla, brown sugar, cocoa powder, heavy cream, null, null, null, null, null, null, 1.0
Dessert, heavy cream, whole milk, brown sugar, cocoa powder, vanilla, null, null, null, null, null, null, 1.0
Dessert, vanilla, heavy cream, whole milk, cocoa powder, brown sugar, null, null, null, null, null, null, 1.0
Dessert, quick-cooking oats, cinnamon, bananas, vanilla, cocoa powder, chia seeds, pure maple syrup, milk, greek yogurt, null, null, 0.75
Dessert, chia seeds, milk, pure maple syrup, greek yogurt, bananas, cocoa powder, vanilla, quick-cooking oats, cinnamon, null, null, 0.75
Dessert, cocoa powder, greek yogurt, chia seeds, bananas, quick-cooking oats, milk, vanilla, pure maple syrup, cinnamon, null, null, 0.75
Dessert, cinnamon, cocoa powder, greek yogurt, milk, chia seeds, pure maple syrup, bananas, quick-cooking oats, vanilla, null, null, 0.75
Dessert, greek yogurt, cocoa powder, cinnamon, milk, quick-cooking oats, bananas, vanilla, chia seeds, pure maple syrup, null, null, 0.75
Dessert, pure maple syrup, greek yogurt, milk, vanilla, bananas, chia seeds, quick-cooking oats, cocoa powder, cinnamon, null, null, 0.75
Dessert, milk, chia seeds, greek yogurt, quick-cooking oats, vanilla, cocoa powder, bananas, pure maple syrup, cinnamon, null, null, 0.75
Dessert, vanilla, cocoa powder, milk, bananas, chia seeds, pure maple syrup, quick-cooking oats, greek yogurt, cinnamon, null, null, 0.75
Dessert, bananas, cinnamon, quick-cooking oats, chia seeds, vanilla, milk, pure maple syrup, cocoa powder, greek yogurt, null, null, 0.75
Dessert, bananas, chocolate chips, baking soda, brown sugar, vanilla extract, cocoa powder, large eggs, snack chips, flour, salt, applesauce, 0.75
Dessert, brown sugar, vanilla extract, snack chips, baking soda, cocoa powder, salt, chocolate chips, large eggs, bananas, flour, applesauce, 0.75
Dessert, applesauce, vanilla extract, salt, large eggs, brown sugar, bananas, chocolate chips, cocoa powder, flour, baking soda, snack chips, 0.75
Dessert, vanilla extract, salt, chocolate chips, large eggs, bananas, snack chips, baking soda, applesauce, cocoa powder, flour, brown sugar, 0.75
